fdcId,foodDescription,inputFoodIndex,inputFood.id,inputFood.foodDescription,inputFood.inputFood.foodClass,inputFood.inputFood.description,inputFood.inputFood.dataType,inputFood.inputFood.foodCategory.id,inputFood.inputFood.foodCategory.code,inputFood.inputFood.foodCategory.description,inputFood.inputFood.fdcId,inputFood.inputFood.publicationDate
747997,"Eggs, Grade A, Large, egg white",15,46593,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747824,12/16/2019
747997,"Eggs, Grade A, Large, egg white",16,46597,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747859,12/16/2019
747997,"Eggs, Grade A, Large, egg white",17,46592,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747816,12/16/2019
747997,"Eggs, Grade A, Large, egg white",18,46606,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747942,12/16/2019
747997,"Eggs, Grade A, Large, egg white",19,46584,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747749,12/16/2019
747997,"Eggs, Grade A, Large, egg white",20,46579,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747694,12/16/2019
747997,"Eggs, Grade A, Large, egg white",21,46604,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747927,12/16/2019
747997,"Eggs, Grade A, Large, egg white",22,46585,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747757,12/16/2019
747997,"Eggs, Grade A, Large, egg white",23,46611,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHITE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747989,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",0,46588,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747780,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",1,46600,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747882,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",2,46627,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748172,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",3,46621,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748098,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",4,46613,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748009,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",5,46622,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748111,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",6,46624,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748138,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",7,46619,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748075,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",8,46632,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748226,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",9,46629,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748192,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",10,46590,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747798,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",11,46630,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748202,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",12,46626,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748160,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",13,46625,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748149,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",14,46615,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748032,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",15,46631,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748215,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",16,46616,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748043,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",17,46628,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748182,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",18,46612,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747998,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",19,46614,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748021,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",20,46618,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748064,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",21,46594,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747833,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",22,46583,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747739,12/16/2019
748236,"Eggs, Grade A, Large, egg yolk",23,46617,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, YOLK, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748053,12/16/2019
748278,"Oil, canola",0,46633,CANOLA OIL,Composite,CANOLA OIL,Sample,4,0400,Fats and Oils,748237,12/16/2019
748278,"Oil, canola",1,46634,CANOLA OIL,Composite,CANOLA OIL,Sample,4,0400,Fats and Oils,748245,12/16/2019
748278,"Oil, canola",2,46636,CANOLA OIL,Composite,CANOLA OIL,Sample,4,0400,Fats and Oils,748261,12/16/2019
748278,"Oil, canola",3,46635,CANOLA OIL,Composite,CANOLA OIL,Sample,4,0400,Fats and Oils,748253,12/16/2019
748278,"Oil, canola",4,46637,CANOLA OIL,Composite,CANOLA OIL,Sample,4,0400,Fats and Oils,748270,12/16/2019
748323,"Oil, corn",0,46638,CORN OIL,Composite,CORN OIL,Sample,4,0400,Fats and Oils,748279,12/16/2019
748323,"Oil, corn",1,46639,CORN OIL,Composite,CORN OIL,Sample,4,0400,Fats and Oils,748288,12/16/2019
748323,"Oil, corn",2,46640,CORN OIL,Composite,CORN OIL,Sample,4,0400,Fats and Oils,748296,12/16/2019
748323,"Oil, corn",3,46641,CORN OIL,Composite,CORN OIL,Sample,4,0400,Fats and Oils,748304,12/16/2019
748323,"Oil, corn",4,46642,CORN OIL,Composite,CORN OIL,Sample,4,0400,Fats and Oils,748312,12/16/2019
748366,"Oil, soybean",0,46643,VEGETABLE OIL (100% SOYBEAN OIL),Composite,VEGETABLE OIL (100% SOYBEAN OIL),Sample,4,0400,Fats and Oils,748324,12/16/2019
748366,"Oil, soybean",1,46644,VEGETABLE OIL (100% SOYBEAN OIL),Composite,VEGETABLE OIL (100% SOYBEAN OIL),Sample,4,0400,Fats and Oils,748332,12/16/2019
748366,"Oil, soybean",2,46647,VEGETABLE OIL (100% SOYBEAN OIL),Composite,VEGETABLE OIL (100% SOYBEAN OIL),Sample,4,0400,Fats and Oils,748355,12/16/2019
748366,"Oil, soybean",3,46646,VEGETABLE OIL (100% SOYBEAN OIL),Composite,VEGETABLE OIL (100% SOYBEAN OIL),Sample,4,0400,Fats and Oils,748347,12/16/2019
748366,"Oil, soybean",4,46645,VEGETABLE OIL (100% SOYBEAN OIL),Composite,VEGETABLE OIL (100% SOYBEAN OIL),Sample,4,0400,Fats and Oils,748339,12/16/2019
748608,"Oil, olive, extra virgin",0,46664,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748474,12/16/2019
748608,"Oil, olive, extra virgin",1,46650,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748379,12/16/2019
748608,"Oil, olive, extra virgin",2,46676,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748552,12/16/2019
748608,"Oil, olive, extra virgin",3,46673,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748532,12/16/2019
748608,"Oil, olive, extra virgin",4,46683,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748602,12/16/2019
748608,"Oil, olive, extra virgin",5,46680,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748581,12/16/2019
748608,"Oil, olive, extra virgin",6,46656,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748417,12/16/2019
748608,"Oil, olive, extra virgin",7,46679,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748575,12/16/2019
748608,"Oil, olive, extra virgin",8,46674,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748538,12/16/2019
748608,"Oil, olive, extra virgin",9,46649,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748373,12/16/2019
748608,"Oil, olive, extra virgin",10,46666,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748487,12/16/2019
748608,"Oil, olive, extra virgin",11,46658,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748431,12/16/2019
748608,"Oil, olive, extra virgin",12,46671,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748518,12/16/2019
748608,"Oil, olive, extra virgin",13,46653,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748398,12/16/2019
748608,"Oil, olive, extra virgin",14,46659,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748438,12/16/2019
748608,"Oil, olive, extra virgin",15,46677,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748559,12/16/2019
748608,"Oil, olive, extra virgin",16,46678,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748565,12/16/2019
748608,"Oil, olive, extra virgin",17,46672,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748525,12/16/2019
748608,"Oil, olive, extra virgin",18,46652,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748391,12/16/2019
748608,"Oil, olive, extra virgin",19,46662,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748460,12/16/2019
748608,"Oil, olive, extra virgin",20,46651,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748385,12/16/2019
748608,"Oil, olive, extra virgin",21,46670,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748511,12/16/2019
748608,"Oil, olive, extra virgin",22,46675,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748545,12/16/2019
748608,"Oil, olive, extra virgin",23,46660,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748445,12/16/2019
748608,"Oil, olive, extra virgin",24,46682,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748596,12/16/2019
748608,"Oil, olive, extra virgin",25,46648,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748367,12/16/2019
748608,"Oil, olive, extra virgin",26,46655,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748411,12/16/2019
748608,"Oil, olive, extra virgin",27,46663,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748467,12/16/2019
748608,"Oil, olive, extra virgin",28,46668,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748499,12/16/2019
748608,"Oil, olive, extra virgin",29,46657,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748424,12/16/2019
748608,"Oil, olive, extra virgin",30,46654,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748405,12/16/2019
748608,"Oil, olive, extra virgin",31,46669,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748505,12/16/2019
748608,"Oil, olive, extra virgin",32,46667,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748493,12/16/2019
748608,"Oil, olive, extra virgin",33,46661,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748453,12/16/2019
748608,"Oil, olive, extra virgin",34,46681,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748589,12/16/2019
748608,"Oil, olive, extra virgin",35,46665,"OLIVE OIL, EXTRA VIRGIN",Composite,"OLIVE OIL, EXTRA VIRGIN",Sample,4,0400,Fats and Oils,748481,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",0,46703,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748933,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",1,46701,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748899,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",2,46696,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748815,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",3,46704,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748951,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",4,46700,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748880,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",5,46699,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748864,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",6,46695,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748796,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",7,46697,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748832,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",8,46698,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748849,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",9,46702,"Eggs, whole",Composite,"Eggs, whole",Sample,1,0100,Dairy and Egg Products,748916,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",10,46623,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748122,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",11,46687,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748662,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",12,46620,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748086,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",13,46582,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747723,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",14,46694,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748778,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",15,46693,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748763,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",16,46686,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748645,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",17,46690,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748713,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",18,46692,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748746,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",19,46607,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747950,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",20,46691,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748730,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",21,46684,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748609,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",22,46688,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748679,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",23,46689,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748696,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",24,46602,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747900,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",25,46581,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,747709,12/16/2019
748967,"Eggs, Grade A, Large, egg whole",26,46685,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Composite,"EGG, GRADE A, LARGE, WHOLE, RAW, FRESH",Sample,1,0100,Dairy and Egg Products,748627,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",0,46766,MCDONALDS - BACON,Composite,MCDONALDS - BACON,Sample,10,1000,Pork Products,749372,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",1,46710,APPLEBEES -  BACON,Composite,APPLEBEES -  BACON,Sample,10,1000,Pork Products,749002,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",2,46734,DENNYS - BACON  (WAVE 22D),Composite,DENNYS - BACON  (WAVE 22D),Sample,10,1000,Pork Products,749155,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",3,46749,IHOP - BACON (WAVE 22D),Composite,IHOP - BACON (WAVE 22D),Sample,10,1000,Pork Products,749254,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",4,46753,PANERA - BACON,Composite,PANERA - BACON,Sample,10,1000,Pork Products,749281,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",5,46738,DENNYS - BACON  (WAVE 22D),Composite,DENNYS - BACON  (WAVE 22D),Sample,10,1000,Pork Products,749183,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",6,46737,DENNYS - BACON  (WAVE 22D),Composite,DENNYS - BACON  (WAVE 22D),Sample,10,1000,Pork Products,749176,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",7,46731,DENNYS - BACON ,Composite,DENNYS - BACON ,Sample,10,1000,Pork Products,749136,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",8,46718,"BURGER KING, BACON",Composite,"BURGER KING, BACON",Sample,10,1000,Pork Products,749057,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",9,46764,MCDONALDS - BACON,Composite,MCDONALDS - BACON,Sample,10,1000,Pork Products,749361,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",10,46726,BURGER KING - BACON,Composite,BURGER KING - BACON,Sample,10,1000,Pork Products,749104,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",11,46765,MCDONALDS - BACON,Composite,MCDONALDS - BACON,Sample,10,1000,Pork Products,749366,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",12,46719,"BURGER KING, BACON",Composite,"BURGER KING, BACON",Sample,10,1000,Pork Products,749063,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",13,46746,IHOP - BACON (WAVE 22D),Composite,IHOP - BACON (WAVE 22D),Sample,10,1000,Pork Products,749233,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",14,46772,MCDONALDS - BACON,Composite,MCDONALDS - BACON,Sample,10,1000,Pork Products,749408,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",15,46750,IHOP - BACON (WAVE 22D),Composite,IHOP - BACON (WAVE 22D),Sample,10,1000,Pork Products,749261,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",16,46763,MCDONALDS - BACON,Composite,MCDONALDS - BACON,Sample,10,1000,Pork Products,749356,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",17,46761,SUBWAY - BACON,Composite,SUBWAY - BACON,Sample,10,1000,Pork Products,749343,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",18,46715,APPLEBEES - BACON (WAVE 22D),Composite,APPLEBEES - BACON (WAVE 22D),Sample,10,1000,Pork Products,749037,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",19,46773,MCDONALDS - BACON,Composite,MCDONALDS - BACON,Sample,10,1000,Pork Products,749414,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",20,46752,PANERA - BACON,Composite,PANERA - BACON,Sample,10,1000,Pork Products,749275,12/16/2019
749420,"Pork, cured, bacon, cooked, restaurant",21,46723,BURGER KING - BACON,Composite,BURGER KING - BACON,Sample,10,1000,Pork Products,749086,12/16/2019
